precision,recall
0.007142857142857143,1.0
0.007159904534606206,1.0
0.007177033492822967,1.0
0.007194244604316547,1.0
0.007211538461538462,1.0
0.007246376811594203,1.0
0.007263922518159807,1.0
0.007281553398058253,1.0
0.0072992700729927005,1.0
0.007317073170731708,1.0
0.007334963325183374,1.0
0.007352941176470588,1.0
0.007371007371007371,1.0
0.007389162561576354,1.0
0.007425742574257425,1.0
0.007444168734491315,1.0
0.007462686567164179,1.0
0.007481296758104738,1.0
0.0075,1.0
0.007518796992481203,1.0
0.007537688442211055,1.0
0.007556675062972292,1.0
0.007575757575757576,1.0
0.007594936708860759,1.0
0.007614213197969543,1.0
0.007633587786259542,1.0
0.007653061224489796,1.0
0.0076726342710997444,1.0
0.007692307692307693,1.0
0.007712082262210797,1.0
0.007731958762886598,1.0
0.007751937984496124,1.0
0.007772020725388601,1.0
0.007792207792207792,1.0
0.0078125,1.0
0.007832898172323759,1.0
0.007853403141361256,1.0
0.007874015748031496,1.0
0.007894736842105263,1.0
0.0079155672823219,1.0
0.007936507936507936,1.0
0.007957559681697613,1.0
0.007978723404255319,1.0
0.008,1.0
0.008021390374331552,1.0
0.00804289544235925,1.0
0.008064516129032258,1.0
0.008086253369272238,1.0
0.008108108108108109,1.0
0.008130081300813009,1.0
0.008152173913043478,1.0
0.008174386920980926,1.0
0.00819672131147541,1.0
0.00821917808219178,1.0
0.008241758241758242,1.0
0.008264462809917356,1.0
0.008287292817679558,1.0
0.008310249307479225,1.0
0.008333333333333333,1.0
0.008356545961002786,1.0
0.008379888268156424,1.0
0.008403361344537815,1.0
0.008426966292134831,1.0
0.008450704225352112,1.0
0.00847457627118644,1.0
0.0084985835694051,1.0
0.008522727272727272,1.0
0.008547008547008548,1.0
0.008571428571428572,1.0
0.008595988538681949,1.0
0.008620689655172414,1.0
0.008645533141210375,1.0
0.008670520231213872,1.0
0.008695652173913044,1.0
0.00872093023255814,1.0
0.008746355685131196,1.0
0.008771929824561403,1.0
0.008797653958944282,1.0
0.008823529411764706,1.0
0.008849557522123894,1.0
0.008875739644970414,1.0
0.008902077151335312,1.0
0.008928571428571428,1.0
0.008955223880597015,1.0
0.008982035928143712,1.0
0.009009009009009009,1.0
0.009036144578313253,1.0
0.00906344410876133,1.0
0.00909090909090909,1.0
0.00911854103343465,1.0
0.009146341463414634,1.0
0.009174311926605505,1.0
0.009202453987730062,1.0
0.009230769230769232,1.0
0.009259259259259259,1.0
0.009287925696594427,1.0
0.009316770186335404,1.0
0.009345794392523364,1.0
0.009375,1.0
0.009404388714733543,1.0
0.009433962264150943,1.0
0.00946372239747634,1.0
0.00949367088607595,1.0
0.009523809523809525,1.0
0.009554140127388535,1.0
0.009584664536741214,1.0
0.009615384615384616,1.0
0.00964630225080386,1.0
0.00967741935483871,1.0
0.009708737864077669,1.0
0.00974025974025974,1.0
0.009771986970684038,1.0
0.00980392156862745,1.0
0.009836065573770493,1.0
0.009868421052631578,1.0
0.009900990099009901,1.0
0.009933774834437087,1.0
0.009966777408637873,1.0
0.01,1.0
0.010033444816053512,1.0
0.010067114093959731,1.0
0.010101010101010102,1.0
0.010135135135135136,1.0
0.010169491525423728,1.0
0.01020408163265306,1.0
0.010238907849829351,1.0
0.010273972602739725,1.0
0.010309278350515464,1.0
0.010344827586206896,1.0
0.010380622837370242,1.0
0.010416666666666666,1.0
0.010452961672473868,1.0
0.01048951048951049,1.0
0.010526315789473684,1.0
0.01056338028169014,1.0
0.01060070671378092,1.0
0.010638297872340425,1.0
0.010676156583629894,1.0
0.010714285714285714,1.0
0.010752688172043012,1.0
0.01079136690647482,1.0
0.010830324909747292,1.0
0.010869565217391304,1.0
0.01090909090909091,1.0
0.010948905109489052,1.0
0.01098901098901099,1.0
0.011029411764705883,1.0
0.01107011070110701,1.0
0.011111111111111112,1.0
0.011152416356877323,1.0
0.011194029850746268,1.0
0.011235955056179775,1.0
0.011278195488721804,1.0
0.011320754716981131,1.0
0.011363636363636364,1.0
0.011406844106463879,1.0
0.011450381679389313,1.0
0.011494252873563218,1.0
0.011538461538461539,1.0
0.011583011583011582,1.0
0.011627906976744186,1.0
0.011673151750972763,1.0
0.01171875,1.0
0.011764705882352941,1.0
0.011811023622047244,1.0
0.011857707509881422,1.0
0.011904761904761904,1.0
0.01195219123505976,1.0
0.012,1.0
0.012048192771084338,1.0
0.012096774193548387,1.0
0.012145748987854251,1.0
0.012195121951219513,1.0
0.012244897959183673,1.0
0.012295081967213115,1.0
0.012345679012345678,1.0
0.012396694214876033,1.0
0.012448132780082987,1.0
0.0125,1.0
0.012552301255230125,1.0
0.012605042016806723,1.0
0.012658227848101266,1.0
0.012711864406779662,1.0
0.01276595744680851,1.0
0.01282051282051282,1.0
0.012875536480686695,1.0
0.01293103448275862,1.0
0.012987012987012988,1.0
0.013043478260869565,1.0
